#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PDHB	TKTL1	9606.ENSP00000307241	9606.ENSP00000358931	0.075	0	0	0.581	0.104	0	0.818	0.327	0.885
PDHB	PDK3	9606.ENSP00000307241	9606.ENSP00000498864	0	0	0	0	0.047	0.841	0.400	0.622	0.961
PDHB	PDK2	9606.ENSP00000307241	9606.ENSP00000420927	0	0	0	0	0.047	0.841	0.720	0.470	0.974
PDHB	PKM	9606.ENSP00000307241	9606.ENSP00000320171	0.057	0	0	0	0.117	0	0.938	0.709	0.983
PDHB	PDK1	9606.ENSP00000307241	9606.ENSP00000376352	0	0	0	0	0.049	0.771	0.900	0.380	0.984
PDK1	PDK4	9606.ENSP00000376352	9606.ENSP00000005178	0	0	0.056	0.968	0	0.591	0	0.056	0.604
PDK1	TIGAR	9606.ENSP00000376352	9606.ENSP00000179259	0	0	0	0	0.042	0.066	0	0.414	0.429
PDK1	TPI1	9606.ENSP00000376352	9606.ENSP00000229270	0	0	0	0	0.065	0.096	0	0.379	0.429
PDK1	PIK3CA	9606.ENSP00000376352	9606.ENSP00000263967	0	0	0	0	0.074	0.230	0	0.243	0.413
PDK1	PPARGC1A	9606.ENSP00000376352	9606.ENSP00000264867	0	0	0	0	0.066	0	0	0.436	0.451
PDK1	TP53	9606.ENSP00000376352	9606.ENSP00000269305	0	0	0	0	0	0	0	0.418	0.418
PDK1	PFKL	9606.ENSP00000376352	9606.ENSP00000269848	0.043	0	0	0	0.096	0.067	0	0.487	0.530
PDK1	PGK2	9606.ENSP00000376352	9606.ENSP00000305995	0.045	0	0	0	0.074	0.111	0	0.340	0.411
PDK1	PKM	9606.ENSP00000376352	9606.ENSP00000320171	0	0	0	0	0.110	0.069	0	0.715	0.744
PDK1	PFKFB2	9606.ENSP00000376352	9606.ENSP00000356047	0	0	0	0	0.057	0	0	0.418	0.428
PDK1	TKTL1	9606.ENSP00000376352	9606.ENSP00000358931	0	0	0	0	0	0.064	0.140	0.374	0.452
PDK1	PGK1	9606.ENSP00000376352	9606.ENSP00000362413	0.045	0	0	0	0.140	0.111	0	0.622	0.687
PDK1	PFKFB1	9606.ENSP00000376352	9606.ENSP00000364145	0	0	0	0	0.057	0	0	0.418	0.428
PDK1	PFKP	9606.ENSP00000376352	9606.ENSP00000370517	0.043	0	0	0	0.090	0.067	0	0.358	0.409
PDK1	PFKM	9606.ENSP00000376352	9606.ENSP00000496597	0.043	0	0	0	0.073	0.067	0	0.615	0.639
PDK1	PDK3	9606.ENSP00000376352	9606.ENSP00000498864	0	0	0.056	0.969	0.055	0.823	0	0.069	0.833
PDK1	PDK2	9606.ENSP00000376352	9606.ENSP00000420927	0	0	0.054	0.972	0	0.839	0.360	0.650	0.961
PDK2	PDK4	9606.ENSP00000420927	9606.ENSP00000005178	0	0	0.056	0.969	0.048	0.785	0	0.064	0.795
PDK2	TIGAR	9606.ENSP00000420927	9606.ENSP00000179259	0	0	0	0	0	0.066	0	0.457	0.472
PDK2	PPARGC1A	9606.ENSP00000420927	9606.ENSP00000264867	0	0	0	0	0.086	0	0	0.377	0.406
PDK2	TP53	9606.ENSP00000420927	9606.ENSP00000269305	0	0	0	0	0	0	0	0.615	0.615
PDK2	PFKL	9606.ENSP00000420927	9606.ENSP00000269848	0.043	0	0	0	0.111	0.071	0	0.364	0.431
PDK2	PKM	9606.ENSP00000420927	9606.ENSP00000320171	0	0	0	0	0.086	0.069	0	0.475	0.515
PDK2	PGK1	9606.ENSP00000420927	9606.ENSP00000362413	0.045	0	0	0	0.056	0.111	0	0.352	0.411
PDK2	PFKM	9606.ENSP00000420927	9606.ENSP00000496597	0.043	0	0	0	0.127	0.091	0	0.477	0.550
PDK2	PDK3	9606.ENSP00000420927	9606.ENSP00000498864	0	0	0.055	0.970	0.049	0.832	0	0.069	0.840
PDK3	PDK4	9606.ENSP00000498864	9606.ENSP00000005178	0	0	0.058	0.965	0	0.786	0	0.067	0.795
PDK3	PFKL	9606.ENSP00000498864	9606.ENSP00000269848	0.043	0	0	0	0.057	0.065	0	0.379	0.407
PDK3	PKM	9606.ENSP00000498864	9606.ENSP00000320171	0	0	0	0	0.100	0.069	0	0.467	0.514
PDK3	PGK1	9606.ENSP00000498864	9606.ENSP00000362413	0.045	0	0	0	0.272	0.111	0	0.410	0.587
PDK3	PFKP	9606.ENSP00000498864	9606.ENSP00000370517	0.043	0	0	0	0.067	0.065	0	0.431	0.462
PDK3	TNF	9606.ENSP00000498864	9606.ENSP00000398698	0	0	0	0	0	0	0	0.407	0.407
PDK4	PER2	9606.ENSP00000005178	9606.ENSP00000254657	0	0	0	0	0.042	0	0	0.408	0.408
PDK4	PGK1	9606.ENSP00000005178	9606.ENSP00000362413	0.045	0	0	0	0.056	0.111	0	0.371	0.429
PDK4	PFKL	9606.ENSP00000005178	9606.ENSP00000269848	0.043	0	0	0	0.056	0.067	0	0.404	0.430
PDK4	PKM	9606.ENSP00000005178	9606.ENSP00000320171	0	0	0	0	0.086	0.069	0	0.475	0.515
PDK4	PFKM	9606.ENSP00000005178	9606.ENSP00000496597	0.043	0	0	0	0.056	0.067	0	0.527	0.548
PDK4	PPARD	9606.ENSP00000005178	9606.ENSP00000310928	0	0	0	0	0	0	0	0.702	0.702
PDK4	PPARA	9606.ENSP00000005178	9606.ENSP00000385523	0	0	0	0	0.049	0	0	0.738	0.740
PDK4	PPARGC1A	9606.ENSP00000005178	9606.ENSP00000264867	0	0	0	0	0.109	0.292	0	0.763	0.838
PER2	WDR5	9606.ENSP00000254657	9606.ENSP00000351446	0	0	0	0	0	0	0	0.467	0.467
PER2	PPARGC1A	9606.ENSP00000254657	9606.ENSP00000264867	0	0	0	0	0.059	0	0	0.480	0.489
PER2	TP53	9606.ENSP00000254657	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0.764	0.879
PER2	PPARA	9606.ENSP00000254657	9606.ENSP00000385523	0	0	0	0	0	0.091	0	0.989	0.989
PFKFB1	TIGAR	9606.ENSP00000364145	9606.ENSP00000179259	0	0	0	0	0	0.104	0.923	0.528	0.964
PFKFB1	TPI1	9606.ENSP00000364145	9606.ENSP00000229270	0	0	0	0	0.055	0	0.324	0.450	0.617
PFKFB1	PFKL	9606.ENSP00000364145	9606.ENSP00000269848	0	0	0	0	0.055	0.066	0.925	0.542	0.965
PFKFB1	PGAM2	9606.ENSP00000364145	9606.ENSP00000297283	0	0	0	0	0.048	0.091	0.265	0.343	0.526
PFKFB1	PGK2	9606.ENSP00000364145	9606.ENSP00000305995	0.041	0	0	0	0.056	0	0.287	0.329	0.509
PFKFB1	PKM	9606.ENSP00000364145	9606.ENSP00000320171	0.045	0	0	0	0	0	0	0.564	0.566
PFKFB1	PRKAA1	9606.ENSP00000364145	9606.ENSP00000346148	0	0	0	0	0.055	0.161	0.650	0.155	0.734
PFKFB1	PFKFB2	9606.ENSP00000364145	9606.ENSP00000356047	0	0	0.055	0.971	0	0	0.900	0.059	0.903
PFKFB1	TKTL1	9606.ENSP00000364145	9606.ENSP00000358931	0.055	0	0	0	0.070	0	0.217	0.341	0.486
PFKFB1	PGK1	9606.ENSP00000364145	9606.ENSP00000362413	0.041	0	0	0	0.049	0	0.287	0.409	0.564
PFKFB1	PFKP	9606.ENSP00000364145	9606.ENSP00000370517	0	0	0	0	0.055	0.066	0.925	0.491	0.962
PFKFB1	PFKM	9606.ENSP00000364145	9606.ENSP00000496597	0	0	0	0	0.055	0.066	0.925	0.755	0.981
PFKFB2	TIGAR	9606.ENSP00000356047	9606.ENSP00000179259	0	0	0	0	0.044	0.104	0.923	0.588	0.969
PFKFB2	TPI1	9606.ENSP00000356047	9606.ENSP00000229270	0	0	0	0	0.055	0	0.324	0.483	0.641
PFKFB2	PFKL	9606.ENSP00000356047	9606.ENSP00000269848	0	0	0	0	0.055	0.066	0.925	0.506	0.963
PFKFB2	PGAM2	9606.ENSP00000356047	9606.ENSP00000297283	0	0	0	0	0	0.091	0.265	0.283	0.479
PFKFB2	PGK2	9606.ENSP00000356047	9606.ENSP00000305995	0.041	0	0	0	0	0	0.287	0.329	0.501
PFKFB2	PKM	9606.ENSP00000356047	9606.ENSP00000320171	0.045	0	0	0	0.042	0	0	0.566	0.568
PFKFB2	PRKAA1	9606.ENSP00000356047	9606.ENSP00000346148	0	0	0	0	0.062	0.064	0.650	0.215	0.726
PFKFB2	TKTL1	9606.ENSP00000356047	9606.ENSP00000358931	0.055	0	0	0	0.051	0	0.217	0.348	0.481
PFKFB2	PGK1	9606.ENSP00000356047	9606.ENSP00000362413	0.041	0	0	0	0.042	0	0.287	0.431	0.577
PFKFB2	PFKP	9606.ENSP00000356047	9606.ENSP00000370517	0	0	0	0	0.055	0.066	0.925	0.488	0.961
PFKFB2	PFKM	9606.ENSP00000356047	9606.ENSP00000496597	0	0	0	0	0.055	0.066	0.925	0.748	0.981
PFKL	TIGAR	9606.ENSP00000269848	9606.ENSP00000179259	0.057	0	0	0	0.131	0	0.925	0.389	0.957
PFKL	TPI1	9606.ENSP00000269848	9606.ENSP00000229270	0.115	0	0	0	0.606	0	0.287	0.728	0.923
PFKL	PGM2L1	9606.ENSP00000269848	9606.ENSP00000298198	0.053	0	0	0	0.067	0	0.402	0.229	0.538
PFKL	PGM1	9606.ENSP00000269848	9606.ENSP00000360124	0.066	0	0	0	0.250	0.069	0	0.483	0.618
PFKL	PGM2	9606.ENSP00000269848	9606.ENSP00000371393	0.053	0	0	0	0.079	0	0.402	0.437	0.667
PFKL	PGAM2	9606.ENSP00000269848	9606.ENSP00000297283	0.057	0	0	0	0.194	0	0.281	0.555	0.724
PFKL	PGK2	9606.ENSP00000269848	9606.ENSP00000305995	0.090	0	0	0	0.375	0	0.184	0.524	0.749
PFKL	PGK1	9606.ENSP00000269848	9606.ENSP00000362413	0.090	0	0	0	0.380	0	0.184	0.724	0.856
PFKL	PKM	9606.ENSP00000269848	9606.ENSP00000320171	0.079	0	0	0	0.568	0.225	0.183	0.741	0.922
PFKL	TKTL1	9606.ENSP00000269848	9606.ENSP00000358931	0.086	0	0	0	0.067	0	0.937	0.458	0.967
PFKL	PFKP	9606.ENSP00000269848	9606.ENSP00000370517	0	0	0.054	0.973	0.067	0.765	0.900	0.654	0.991
PFKL	PFKM	9606.ENSP00000269848	9606.ENSP00000496597	0	0	0.053	0.975	0.049	0.827	0.900	0.716	0.994
PFKM	TIGAR	9606.ENSP00000496597	9606.ENSP00000179259	0.057	0	0	0	0.134	0	0.925	0.710	0.979
PFKM	TPI1	9606.ENSP00000496597	9606.ENSP00000229270	0.115	0	0	0	0.615	0	0.287	0.783	0.940
PFKM	PPARGC1A	9606.ENSP00000496597	9606.ENSP00000264867	0	0	0	0	0.065	0	0	0.447	0.461
PFKM	SORD	9606.ENSP00000496597	9606.ENSP00000267814	0.059	0	0	0	0.142	0	0	0.381	0.457
PFKM	TP53	9606.ENSP00000496597	9606.ENSP00000269305	0	0	0	0	0	0.164	0	0.434	0.506
PFKM	PGAM2	9606.ENSP00000496597	9606.ENSP00000297283	0.057	0	0	0	0.199	0	0.281	0.655	0.788
PFKM	PGM2L1	9606.ENSP00000496597	9606.ENSP00000298198	0.053	0	0	0	0.067	0	0.402	0.284	0.571
PFKM	PGK2	9606.ENSP00000496597	9606.ENSP00000305995	0.090	0	0	0	0.375	0	0.184	0.608	0.793
PFKM	PKM	9606.ENSP00000496597	9606.ENSP00000320171	0.079	0	0	0	0.565	0.184	0.183	0.804	0.938
PFKM	TKTL1	9606.ENSP00000496597	9606.ENSP00000358931	0.086	0	0	0	0.067	0	0.937	0.541	0.972
PFKM	PGM1	9606.ENSP00000496597	9606.ENSP00000360124	0.066	0	0	0	0.270	0.069	0	0.507	0.646
PFKM	PGK1	9606.ENSP00000496597	9606.ENSP00000362413	0.090	0	0	0	0.386	0	0.184	0.732	0.861
PFKM	PFKP	9606.ENSP00000496597	9606.ENSP00000370517	0	0	0.053	0.975	0.064	0.834	0.900	0.495	0.991
PFKM	PGM2	9606.ENSP00000496597	9606.ENSP00000371393	0.053	0	0	0	0.074	0	0.402	0.430	0.661
PFKM	SLC37A4	9606.ENSP00000496597	9606.ENSP00000476176	0.054	0	0	0	0.048	0	0	0.397	0.410
PFKP	TIGAR	9606.ENSP00000370517	9606.ENSP00000179259	0.057	0	0	0	0.140	0	0.925	0.399	0.958
PFKP	TPI1	9606.ENSP00000370517	9606.ENSP00000229270	0.115	0	0	0	0.657	0	0.287	0.694	0.925
PFKP	SORD	9606.ENSP00000370517	9606.ENSP00000267814	0.059	0	0	0	0.142	0	0	0.330	0.412
PFKP	PGAM2	9606.ENSP00000370517	9606.ENSP00000297283	0.057	0	0	0	0.194	0	0.281	0.487	0.682
PFKP	PGM2L1	9606.ENSP00000370517	9606.ENSP00000298198	0.053	0	0	0	0.085	0	0.402	0.408	0.652
PFKP	PGK2	9606.ENSP00000370517	9606.ENSP00000305995	0.090	0	0	0	0.375	0	0.184	0.500	0.737
PFKP	PKM	9606.ENSP00000370517	9606.ENSP00000320171	0.079	0	0	0	0.612	0.184	0.183	0.742	0.927
PFKP	TKTL1	9606.ENSP00000370517	9606.ENSP00000358931	0.086	0	0	0	0.067	0	0.937	0.394	0.963
PFKP	PGM1	9606.ENSP00000370517	9606.ENSP00000360124	0.066	0	0	0	0.264	0.069	0	0.420	0.579
PFKP	PGK1	9606.ENSP00000370517	9606.ENSP00000362413	0.090	0	0	0	0.416	0	0.184	0.676	0.841
PFKP	PGM2	9606.ENSP00000370517	9606.ENSP00000371393	0.053	0	0	0	0.088	0	0.402	0.461	0.684
PGAM2	TPI1	9606.ENSP00000297283	9606.ENSP00000229270	0.102	0	0	0	0.685	0.093	0.510	0.697	0.955
PGAM2	PGM2	9606.ENSP00000297283	9606.ENSP00000371393	0.057	0	0	0	0.086	0	0	0.452	0.486
PGAM2	SLC37A4	9606.ENSP00000297283	9606.ENSP00000476176	0	0	0	0	0.057	0	0.115	0.438	0.490
PGAM2	PGM1	9606.ENSP00000297283	9606.ENSP00000360124	0	0	0	0	0.143	0	0	0.519	0.571
PGAM2	TKTL1	9606.ENSP00000297283	9606.ENSP00000358931	0	0	0	0	0.102	0	0.800	0.226	0.848
PGAM2	PKM	9606.ENSP00000297283	9606.ENSP00000320171	0.059	0	0	0	0.365	0	0.285	0.844	0.924
PGAM2	PGK2	9606.ENSP00000297283	9606.ENSP00000305995	0	0	0	0	0.575	0.094	0.928	0.564	0.986
PGAM2	PGK1	9606.ENSP00000297283	9606.ENSP00000362413	0	0	0	0	0.575	0.094	0.928	0.622	0.988
PGK1	TIGAR	9606.ENSP00000362413	9606.ENSP00000179259	0	0	0	0	0.400	0.056	0.312	0.397	0.734
PGK1	TPI1	9606.ENSP00000362413	9606.ENSP00000229270	0.115	0.899	0	0	0.881	0.603	0.340	0.916	0.999
PGK1	SORD	9606.ENSP00000362413	9606.ENSP00000267814	0	0	0	0	0.086	0.097	0	0.505	0.556
PGK1	TP53	9606.ENSP00000362413	9606.ENSP00000269305	0	0	0	0	0	0	0	0.433	0.433
PGK1	PGK2	9606.ENSP00000362413	9606.ENSP00000305995	0	0	0.048	0.984	0.083	0.593	0.900	0.052	0.960
PGK1	PKM	9606.ENSP00000362413	9606.ENSP00000320171	0.079	0	0	0	0.614	0.207	0.181	0.768	0.936
PGK1	TKTL1	9606.ENSP00000362413	9606.ENSP00000358931	0.091	0	0	0	0.349	0	0	0.611	0.749
PGK1	PGM1	9606.ENSP00000362413	9606.ENSP00000360124	0	0	0	0	0.243	0	0	0.550	0.644
PGK1	PGM2	9606.ENSP00000362413	9606.ENSP00000371393	0.087	0	0	0	0.067	0	0	0.422	0.465
PGK2	TIGAR	9606.ENSP00000305995	9606.ENSP00000179259	0	0	0	0	0.392	0.056	0.312	0.310	0.691
PGK2	TPI1	9606.ENSP00000305995	9606.ENSP00000229270	0.115	0.899	0	0	0.830	0.051	0.340	0.881	0.998
PGK2	SORD	9606.ENSP00000305995	9606.ENSP00000267814	0	0	0	0	0.082	0.097	0	0.453	0.507
PGK2	TKTL1	9606.ENSP00000305995	9606.ENSP00000358931	0.091	0	0	0	0.348	0	0	0.652	0.776
PGK2	PKM	9606.ENSP00000305995	9606.ENSP00000320171	0.079	0	0	0	0.532	0.066	0.181	0.590	0.840
PGM1	TPI1	9606.ENSP00000360124	9606.ENSP00000229270	0	0	0	0	0.329	0.288	0	0.645	0.816
PGM1	SORD	9606.ENSP00000360124	9606.ENSP00000267814	0	0	0	0	0.136	0.468	0	0.417	0.708
PGM1	PGM2L1	9606.ENSP00000360124	9606.ENSP00000298198	0.093	0	0	0	0.055	0.091	0.449	0.656	0.825
PGM1	PKM	9606.ENSP00000360124	9606.ENSP00000320171	0.056	0	0	0	0.161	0	0	0.446	0.524
PGM1	TKTL1	9606.ENSP00000360124	9606.ENSP00000358931	0.100	0	0	0	0.192	0	0	0.337	0.476
PGM1	SLC37A4	9606.ENSP00000360124	9606.ENSP00000476176	0	0	0	0	0.081	0	0	0.389	0.415
PGM1	PGM2	9606.ENSP00000360124	9606.ENSP00000371393	0.093	0	0	0	0.081	0.634	0.449	0.968	0.993
PGM2	TPI1	9606.ENSP00000371393	9606.ENSP00000229270	0.115	0	0	0	0.055	0.221	0	0.584	0.692
PGM2	PGM2L1	9606.ENSP00000371393	9606.ENSP00000298198	0	0	0.059	0.962	0.042	0	0.900	0.074	0.905
PGM2	PKM	9606.ENSP00000371393	9606.ENSP00000320171	0.061	0	0	0	0.154	0	0	0.401	0.483
PGM2	TKTL1	9606.ENSP00000371393	9606.ENSP00000358931	0.048	0	0	0	0.112	0	0.900	0.393	0.941
PGM2L1	TPI1	9606.ENSP00000298198	9606.ENSP00000229270	0.115	0	0	0	0	0.211	0	0.391	0.537
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.920	0.941
PKM	TIGAR	9606.ENSP00000320171	9606.ENSP00000179259	0.059	0	0	0	0.217	0	0.285	0.598	0.760
PKM	TPI1	9606.ENSP00000320171	9606.ENSP00000229270	0.103	0	0	0	0.770	0	0	0.835	0.963
PKM	PPARGC1A	9606.ENSP00000320171	9606.ENSP00000264867	0	0	0	0	0	0	0	0.480	0.480
PKM	TP53	9606.ENSP00000320171	9606.ENSP00000269305	0	0	0	0	0.056	0.592	0	0.583	0.825
PKM	PPARD	9606.ENSP00000320171	9606.ENSP00000310928	0	0	0	0	0.043	0	0	0.516	0.517
PKM	TNF	9606.ENSP00000320171	9606.ENSP00000398698	0	0	0	0	0	0.324	0	0.379	0.562
PKM	TKTL1	9606.ENSP00000320171	9606.ENSP00000358931	0.079	0	0	0	0.298	0	0.800	0.555	0.934
PPARA	PPARGC1A	9606.ENSP00000385523	9606.ENSP00000264867	0	0	0	0	0.107	0.959	0.900	0.999	0.999
PPARA	TP53	9606.ENSP00000385523	9606.ENSP00000269305	0	0	0	0	0	0	0	0.541	0.541
PPARA	PPARD	9606.ENSP00000385523	9606.ENSP00000310928	0	0	0.047	0.964	0	0	0	0.887	0.887
PPARA	TNF	9606.ENSP00000385523	9606.ENSP00000398698	0	0	0	0	0.088	0	0	0.800	0.810
PPARD	PPARGC1A	9606.ENSP00000310928	9606.ENSP00000264867	0	0	0	0	0.055	0.608	0	0.924	0.969
PPARD	TP53	9606.ENSP00000310928	9606.ENSP00000269305	0	0	0	0	0	0	0	0.400	0.400
PPARD	TNF	9606.ENSP00000310928	9606.ENSP00000398698	0	0	0	0	0.057	0	0	0.555	0.563
PPARGC1A	TNF	9606.ENSP00000264867	9606.ENSP00000398698	0	0	0	0	0.099	0	0	0.623	0.646
PPARGC1A	TP53	9606.ENSP00000264867	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.847	0.887
PPARGC1A	PRKAA1	9606.ENSP00000264867	9606.ENSP00000346148	0	0	0	0	0.102	0.292	0.900	0.485	0.962
PRKAA1	TP53	9606.ENSP00000346148	9606.ENSP00000269305	0	0	0	0	0.063	0.294	0.500	0.372	0.764
RBP4	SERPINA12	9606.ENSP00000360522	9606.ENSP00000342109	0	0	0	0	0.126	0	0	0.666	0.695
RBP4	TNF	9606.ENSP00000360522	9606.ENSP00000398698	0	0	0	0	0	0	0	0.433	0.433
SLC25A1	SLC25A10-2	9606.ENSP00000215882	9606.ENSP00000461324	0	0	0	0.627	0.088	0	0	0.378	0.409
SLC25A1	SLC25A10	9606.ENSP00000215882	9606.ENSP00000446242	0	0	0	0.597	0.151	0	0	0.392	0.462
SLC25A12	SLC25A13	9606.ENSP00000388658	9606.ENSP00000400101	0	0	0.051	0.979	0.042	0.694	0	0.396	0.809
SORD	TPI1	9606.ENSP00000267814	9606.ENSP00000229270	0.057	0	0	0	0.069	0.196	0	0.590	0.672
SORD	TKTL1	9606.ENSP00000267814	9606.ENSP00000358931	0.057	0	0	0	0.141	0.073	0	0.586	0.647
TFAP2B	TNF	9606.ENSP00000377265	9606.ENSP00000398698	0	0	0	0	0	0	0	0.403	0.403
TIGAR	TKTL1	9606.ENSP00000179259	9606.ENSP00000358931	0	0	0	0	0.102	0	0	0.473	0.507
TIGAR	TPI1	9606.ENSP00000179259	9606.ENSP00000229270	0.102	0	0	0	0.619	0.063	0.510	0.430	0.894
TIGAR	TP53	9606.ENSP00000179259	9606.ENSP00000269305	0	0	0	0	0	0.226	0.900	0.781	0.981
TKTL1	TPI1	9606.ENSP00000358931	9606.ENSP00000229270	0.114	0	0	0	0.300	0.078	0.800	0.731	0.963
TNF	TP53	9606.ENSP00000398698	9606.ENSP00000269305	0	0	0	0	0	0	0	0.865	0.865
TP53	WDR5	9606.ENSP00000269305	9606.ENSP00000351446	0	0	0	0	0.060	0.625	0	0.396	0.768
WDR5	WDTC1	9606.ENSP00000351446	9606.ENSP00000317971	0	0	0	0	0.049	0.053	0.500	0	0.510
